ImgPath,Label,Caption
/home/ImageNet1k/n03814906/ILSVRC2012_val_00027073.JPEG,necklace,A woman wearing a white shirt and a pink necklace with a colorful button.
/home/ImageNet1k/n03709823/ILSVRC2012_val_00037702.JPEG,"mailbag, postbag",A tan leather bag with a shoulder strap is shown.
/home/ImageNet1k/n02099429/ILSVRC2012_val_00030579.JPEG,curly-coated retriever,A black curly-coated retriever splashes in a muddy river.
/home/ImageNet1k/n02120505/ILSVRC2012_val_00018714.JPEG,"grey fox, gray fox, Urocyon cinereoargenteus","A grey fox, gray fox, Urocyon cinereoargenteus, sleeps on a tree branch."
/home/ImageNet1k/n03000247/ILSVRC2012_val_00044700.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour","Two 12"" action figure dolls are dressed in chain mail. One is wearing chain armor and the other ring armor. They are standing on a table with weapons and other armor on display."
/home/ImageNet1k/n04606251/ILSVRC2012_val_00044302.JPEG,wreck,"A rusted shipwreck sits in the ocean, surrounded by clear blue water. The ship is made of metal and is partially submerged. The sky is blue with white clouds."
/home/ImageNet1k/n01641577/ILSVRC2012_val_00026213.JPEG,"bullfrog, Rana catesbeiana","Two bullfrogs on the ground, one on the left and one on the right. They are sitting on rocks and surrounded by grass and leaves. The bullfrogs are green and black."
/home/ImageNet1k/n02108089/ILSVRC2012_val_00018604.JPEG,boxer,"A brown and white boxer dog sits on a sidewalk, looking to the left. The dog is wearing a collar and a leash. The sidewalk is gray and the dog is on a purple leash. The dog looks happy and relaxed."
/home/ImageNet1k/n01955084/ILSVRC2012_val_00049301.JPEG,"chiton, coat-of-mail shell, sea cradle, polyplacophore","A chiton, a coat-of-mail shell, rests on the sandy ocean floor. Its shiny, translucent body is covered in green algae, giving it a mossy appearance. The sea cradle is a type of polyplacophore, characterized by its many plates. The mood is serene, as the chiton rests undisturbed on the sand."
/home/ImageNet1k/n02892201/ILSVRC2012_val_00004603.JPEG,"brass, memorial tablet, plaque",Memorial tablet and plaque on a brick wall.
/home/ImageNet1k/n02128757/ILSVRC2012_val_00023086.JPEG,"snow leopard, ounce, Panthera uncia","A snow leopard, ounce of Panthera uncia, lies on a rocky outcropping, looking out into the distance. The scene is serene and peaceful, with the leopard appearing to be at ease in its natural habitat."
/home/ImageNet1k/n01669191/ILSVRC2012_val_00012087.JPEG,"box turtle, box tortoise","A box turtle or tortoise, resting on a wooden surface. The turtle is orange and black, with yellow accents. The turtle's head is resting on its shell. The mood is calm and relaxed."
/home/ImageNet1k/n03837869/ILSVRC2012_val_00043384.JPEG,obelisk,"A large obelisk sits atop a grassy hill, surrounded by a blue sky with white clouds. The obelisk is white and has a tall pointed top. The sky is blue with white clouds, and the grass is green. The scene has a peaceful and serene mood."
/home/ImageNet1k/n04254120/ILSVRC2012_val_00032214.JPEG,soap dispenser,"A soap dispenser and toothbrush holder are made of blue, red, and white mosaic tiles. They are sitting on a brick floor."
/home/ImageNet1k/n02397096/ILSVRC2012_val_00021428.JPEG,warthog,"Three warthogs grazing in a grassy field. Their thick fur and small ears give them a distinctive appearance. The image is sepia-toned, adding to the rustic, timeless feel of the scene."
/home/ImageNet1k/n02106662/ILSVRC2012_val_00046761.JPEG,"German shepherd, German shepherd dog, German police dog, alsatian",A German Shepherd dog is laying in the grass.
/home/ImageNet1k/n02009229/ILSVRC2012_val_00034068.JPEG,"little blue heron, Egretta caerulea","A blue heron, Egretta caerulea, stands in shallow water with a fish in its beak. The bird's orange beak and blue feathers contrast with the blue water and brown reeds. The mood is one of success and satisfaction, as the heron has caught its prey."
/home/ImageNet1k/n02640242/ILSVRC2012_val_00002137.JPEG,sturgeon,"A sturgeon fish swimming in a tank, surrounded by rocks and logs. The water is clear and blue."
/home/ImageNet1k/n02783161/ILSVRC2012_val_00033729.JPEG,"ballpoint, ballpoint pen, ballpen, Biro","A yellow, blue, and white ballpoint pen, a purple and white ballpen, and a grey Biro are lined up on a black strap."
/home/ImageNet1k/n01682714/ILSVRC2012_val_00020764.JPEG,"American chameleon, anole, Anolis carolinensis","A green American chameleon, anole, Anolis carolinensis, sits on a branch with green leaves."
/home/ImageNet1k/n09468604/ILSVRC2012_val_00025853.JPEG,"valley, vale","A rocky path winds through a green valley, with mountains on either side. The sky is a clear blue, and the sun shines brightly. The path is surrounded by tall grass and large rocks, creating a serene and peaceful mood."
/home/ImageNet1k/n07860988/ILSVRC2012_val_00008250.JPEG,dough,A batch of chocolate glazed doughnuts are lined up on a cooling rack.
/home/ImageNet1k/n01631663/ILSVRC2012_val_00040981.JPEG,eft,A small orange lizard with black spots sits on a branch.
/home/ImageNet1k/n02107683/ILSVRC2012_val_00008284.JPEG,Bernese mountain dog,A Bernese mountain dog lays on the grass with its tongue out.
/home/ImageNet1k/n02410509/ILSVRC2012_val_00039568.JPEG,bison,"A bison rolls in the grass, with horns and a black fur coat."
/home/ImageNet1k/n02115641/ILSVRC2012_val_00030693.JPEG,"dingo, warrigal, warragal, Canis dingo","A dingo, Canis dingo, lies on red dirt with small rocks. The dingo is tan and white, with pointy ears and a black nose. It has piercing blue eyes and a black tongue. The dingo is relaxed and staring at the camera."
/home/ImageNet1k/n01877812/ILSVRC2012_val_00004349.JPEG,"wallaby, brush kangaroo","A wallaby, brush kangaroo stands on green grass."
/home/ImageNet1k/n02974003/ILSVRC2012_val_00009686.JPEG,car wheel,"A collection of car wheels with silver rims and black tires. The tires are labeled with numbers and the words ""michelin"". The setting is a cement floor, and the mood is one of anticipation, as the wheels are lined up and ready to be used."
/home/ImageNet1k/n07717556/ILSVRC2012_val_00012757.JPEG,butternut squash,A white and black knitted mitten and a butternut squash are sitting on a wooden table.
/home/ImageNet1k/n12144580/ILSVRC2012_val_00017074.JPEG,corn,"A large pile of corn is stacked neatly on top of each other. The corn is yellow and orange in color, and the pile is piled up on a wooden table. The mood of the image is one of abundance and prosperity."
/home/ImageNet1k/n02786058/ILSVRC2012_val_00036814.JPEG,Band Aid,A foot with a band aid on the heel.
/home/ImageNet1k/n02412080/ILSVRC2012_val_00048757.JPEG,"ram, tup","A ram with a curled horn, looking to the right."
/home/ImageNet1k/n03733281/ILSVRC2012_val_00016418.JPEG,"maze, labyrinth",A maze or labyrinth drawn with chalk on pavement. The path is outlined in red and blue. The word maze is written in the middle of the maze. The pavement is gray and has leaves scattered on it. The scene has a playful and creative mood.
/home/ImageNet1k/n03825788/ILSVRC2012_val_00007217.JPEG,nipple,"A baby bottle, a blue nipple, and a pink background."
/home/ImageNet1k/n02607072/ILSVRC2012_val_00011637.JPEG,anemone fish,"Anemone fish, orange and white, swim around a coral reef."
/home/ImageNet1k/n04127249/ILSVRC2012_val_00047947.JPEG,safety pin,A strawberry with a safety pin stuck in it sits on a white surface. The strawberry is red and has a few brown spots. The safety pin is silver and bent. The scene has a strange and unusual mood.
/home/ImageNet1k/n04371774/ILSVRC2012_val_00001086.JPEG,swing,"Two children are swinging on a swing set. One child is wearing a blue shirt and blue pants, the other is wearing a red shirt and red pants. The swing set is red and silver."
/home/ImageNet1k/n04417672/ILSVRC2012_val_00031542.JPEG,"thatch, thatched roof",A thatched roof cottage with a mossy thatch roof.
/home/ImageNet1k/n04004767/ILSVRC2012_val_00017383.JPEG,printer,A person is handling a sheet of paper in a machine. The machine is shiny and has many screws. The photo is in black and white.
/home/ImageNet1k/n02219486/ILSVRC2012_val_00031267.JPEG,"ant, emmet, pismire",A large ant toy with a menacing look stands on a white surface. Its body is red and its long legs are a deep brown. The toy has a black eye and sharp teeth. The scene has a dark and eerie mood.
/home/ImageNet1k/n02110341/ILSVRC2012_val_00002216.JPEG,"dalmatian, coach dog, carriage dog","A Dalmatian dog sits on a leather chair, looking at the camera. The chair is tan and the dog has black spots on its white fur. The dog is wearing a collar."
/home/ImageNet1k/n03637318/ILSVRC2012_val_00017312.JPEG,"lampshade, lamp shade",A lamp with a tan shade is on a wooden column.
/home/ImageNet1k/n04592741/ILSVRC2012_val_00027706.JPEG,wing,A small plane with a white cover sits on a grassy field. The cover has a hole in the front revealing the propeller. The plane is on a stand.
/home/ImageNet1k/n04443257/ILSVRC2012_val_00043330.JPEG,"tobacco shop, tobacconist shop, tobacconist",A tobacconist shop with a large window display of various tobacco products. The shop is located on a street corner.
/home/ImageNet1k/n03742115/ILSVRC2012_val_00005542.JPEG,"medicine chest, medicine cabinet","A medicine chest with a variety of bottles, including Nature's Alchemy orange essential oil, dental floss, and a statue of a man. The shelf is white and dusty."
/home/ImageNet1k/n02492035/ILSVRC2012_val_00020936.JPEG,"capuchin, ringtail, Cebus capucinus","A capuchin, specifically Cebus capucinus, is seen in the forest, surrounded by leaves and trees. The mood is serene and peaceful, as the capuchin explores its surroundings."
/home/ImageNet1k/n03141823/ILSVRC2012_val_00004783.JPEG,crutch,A purple crutch with a black handle and a black tassel sits on a blue background. The crutch has a purple and black floral pattern on it.
/home/ImageNet1k/n03272562/ILSVRC2012_val_00020145.JPEG,electric locomotive,A red electric locomotive sits on the tracks at a train station.
/home/ImageNet1k/n03649909/ILSVRC2012_val_00023077.JPEG,"lawn mower, mower",A green lawn mower sits on the pavement.
/home/ImageNet1k/n02085782/ILSVRC2012_val_00036267.JPEG,Japanese spaniel,"A small Japanese spaniel stands on a grey floor, looking at the camera. The dog has long, flowing hair and is black, white, and brown. It is standing in front of a door and a light switch. The mood is curious and playful."
/home/ImageNet1k/n04311004/ILSVRC2012_val_00022352.JPEG,steel arch bridge,"A steel arch bridge spans the width of the image, supported by concrete pillars. The bridge is painted white and silver, and the sky above is a muted grey-blue. The bridge is empty, and there are no people or vehicles visible. The mood is one of quiet serenity, with a sense of the bridge's enduring strength and the beauty of its engineering."
/home/ImageNet1k/n01806143/ILSVRC2012_val_00037524.JPEG,peacock,A peacock displays its tail feathers in a green field.
/home/ImageNet1k/n04596742/ILSVRC2012_val_00045422.JPEG,wok,A person is cooking food in a wok on a stove.
/home/ImageNet1k/n02074367/ILSVRC2012_val_00023213.JPEG,"dugong, Dugong dugon","A dugong, Dugong dugon, swims in the water with a leafy snack in its mouth."
/home/ImageNet1k/n02102480/ILSVRC2012_val_00005027.JPEG,Sussex spaniel,"A close-up of a Sussex spaniel with long ears and brown fur, looking off to the side. The dog has a black nose and yellow eyes. The dog is standing on a grassy field."
/home/ImageNet1k/n02114548/ILSVRC2012_val_00000501.JPEG,"white wolf, Arctic wolf, Canis lupus tundrarum",A white Arctic wolf stands over another white wolf in a grassy area.
/home/ImageNet1k/n04152593/ILSVRC2012_val_00020595.JPEG,"screen, CRT screen","A black desk with a keyboard, mouse, and monitor. The monitor is a CRT screen. The desk is in a white room."
/home/ImageNet1k/n02106550/ILSVRC2012_val_00047977.JPEG,Rottweiler,A large black Rottweiler sits on the floor in front of a door. The dog has a serious expression and its paws are on the floor. The scene is in black and white.
/home/ImageNet1k/n01498041/ILSVRC2012_val_00023239.JPEG,stingray,A man and woman petting a stingray in a pool.
/home/ImageNet1k/n03721384/ILSVRC2012_val_00031471.JPEG,"marimba, xylophone","A garage with a marimba and xylophone, with boxes and brooms."
/home/ImageNet1k/n07614500/ILSVRC2012_val_00004289.JPEG,"ice cream, icecream",A bowl of ice cream with a white spoon in it. The ice cream is tan and has bits of caramel in it. The bowl is green and white and is sitting on a wooden table.
